Code,IconicityRating,Iconicity.Z.,Participant
G_01_080,2,-0.622065563,15 G1
G_01_080,5,0.563237104,22 G1
G_01_080,NA,NA,33 G1
G_01_080,3,-1.151897976,7 G1
G_01_080,1,-0.624780663,6 G1
G_01_080,4,0.148576765,32 G1
G_01_080,5,0.762432132,25 G1
G_01_080,5,0.267770652,16 G1
G_01_080,1,-0.967868223,14 G1
G_01_080,5,0.950584745,5 G1
G_01_080,3,-0.474656877,2 G1
G_01_080,4,0.086745754,42 G1
G_01_080,1,-1.163162358,4 G1
G_01_080,4,0.356542987,28 G1
G_01_080,NA,NA,34 G1
G_01_080,NA,NA,35 G1
G_01_080,NA,NA,30 G1
G_01_080,NA,NA,31 G1
G_01_080,1,-0.687168319,10 G1
G_01_080,NA,NA,29 G1
G_01_080,2,-0.735296207,26 G1
G_01_080,3,-0.203811964,27 G1
G_01_080,3,-0.240070233,13 G1
G_01_080,2,-0.533947596,37 G1
G_01_080,7,0.949321978,1 G1
G_01_080,NA,NA,41 G1
G_01_080,2,-0.76161313,9 G1
G_01_080,NA,NA,40 G1
G_01_080,NA,NA,38 G1
G_01_080,3,-0.2761268,11 G1
G_01_080,4,0.164941952,12 G1
G_01_080,NA,NA,36 G1
G_01_080,NA,NA,39 G1
G_01_081,1,-0.624780663,6 G1
G_01_081,1,-0.918478032,20 G1
G_01_081,1,-1.364067428,18 G1
G_01_081,NA,NA,30 G1
G_01_081,1,-1.163162358,4 G1
G_01_081,1,-1.193512002,19 G1
G_01_081,1,-0.792485871,3 G1
G_01_081,4,0.086745754,42 G1
G_01_081,1,-1.199939917,22 G1
G_01_081,1,-0.784476231,17 G1
G_01_081,1,-0.985920163,21 G1
G_01_081,1,-1.749971823,8 G1
G_01_081,3,-1.034897386,16 G1
G_01_081,1,-1.098579974,5 G1
G_01_081,1,-1.354749835,2 G1
G_01_081,NA,NA,41 G1
G_01_081,3,-0.294166728,25 G1
G_01_081,1,-1.204063201,28 G1
G_01_081,NA,NA,29 G1
G_01_081,5,0.506835109,7 G1
G_01_081,1,-1.080966388,15 G1
G_01_081,NA,NA,31 G1
G_01_081,4,-1.865720408,23 G1
G_01_081,NA,NA,40 G1
G_01_081,1,-0.705980757,24 G1
G_01_081,2,-0.686524512,27 G1
G_01_081,2,-0.735296207,26 G1
G_01_081,1,-1.188614122,32 G1
G_01_081,NA,NA,39 G1
G_01_081,1,-0.687168319,10 G1
G_01_081,1,-0.967868223,14 G1
G_01_081,7,0.949321978,1 G1
G_01_081,2,-0.854066613,11 G1
G_01_081,1,-1.094720262,13 G1
G_01_081,NA,NA,34 G1
G_01_081,NA,NA,35 G1
G_01_081,1,-1.244325677,9 G1
G_01_081,NA,NA,38 G1
G_01_081,NA,NA,33 G1
G_01_081,1,-1.3707245,12 G1
G_01_081,1,-0.927382666,37 G1
G_01_081,NA,NA,36 G1
G_01_082,4,0.036305977,18 G1
G_01_082,3,0.189356332,17 G1
G_01_082,6,0.230417956,1 G1
G_01_082,NA,NA,26 G1
G_01_082,3,-1.034897386,16 G1
G_01_082,NA,NA,42 G1
G_01_082,2,-0.586288795,5 G1
G_01_082,1,-0.624780663,6 G1
G_01_082,3,-0.616896542,8 G1
G_01_082,3,-1.151897976,7 G1
G_01_082,1,-0.967868223,14 G1
G_01_082,3,-0.474656877,2 G1
G_01_082,1,-0.792485871,3 G1
G_01_082,1,-1.080966388,15 G1
G_01_082,2,-0.682957715,4 G1
G_01_082,NA,NA,30 G1
G_01_082,NA,NA,29 G1
G_01_082,1,-1.204063201,28 G1
G_01_082,1,-0.985920163,21 G1
G_01_082,1,-1.350765589,25 G1
G_01_082,1,-1.193512002,19 G1
G_01_082,1,-0.705980757,24 G1
G_01_082,NA,NA,41 G1
G_01_082,1,-0.687168319,10 G1
G_01_082,2,-0.759145662,22 G1
G_01_082,NA,NA,31 G1
G_01_082,4,0.278900583,27 G1
G_01_082,5,0.67683077,12 G1
G_01_082,2,-0.667395248,13 G1
G_01_082,4,-1.865720408,23 G1
G_01_082,1,-0.918478032,20 G1
G_01_082,1,-1.244325677,9 G1
G_01_082,NA,NA,35 G1
G_01_082,NA,NA,36 G1
G_01_082,NA,NA,40 G1
G_01_082,1,-1.432006427,11 G1
G_01_082,NA,NA,39 G1
G_01_082,1,-1.188614122,32 G1
G_01_082,1,-0.927382666,37 G1
G_01_082,NA,NA,34 G1
G_01_082,NA,NA,38 G1
G_01_082,NA,NA,33 G1
G_01_085,2,-0.858835682,12 G1
G_01_085,7,0.949321978,1 G1
G_01_085,NA,NA,38 G1
G_01_085,1,-0.967868223,14 G1
G_01_085,2,-0.914703356,2 G1
G_01_085,1,-1.094720262,13 G1
G_01_085,1,-0.792485871,3 G1
G_01_085,1,-1.432006427,11 G1
G_01_085,1,-1.163162358,4 G1
G_01_085,1,-0.687168319,10 G1
G_01_085,3,-1.034897386,16 G1
G_01_085,6,0.503880694,23 G1
G_01_085,NA,NA,39 G1
G_01_085,1,-1.080966388,15 G1
G_01_085,1,-0.624780663,6 G1
G_01_085,5,0.76161313,27 G1
G_01_085,3,-0.585533836,42 G1
G_01_085,1,-1.098579974,5 G1
G_01_085,1,-1.199939917,22 G1
G_01_085,NA,NA,36 G1
G_01_085,1,-0.927382666,37 G1
G_01_085,NA,NA,41 G1
G_01_085,3,0.264069138,24 G1
G_01_085,1,-1.350765589,25 G1
G_01_085,NA,NA,40 G1
G_01_085,1,-0.918478032,20 G1
G_01_085,1,-0.784476231,17 G1
G_01_085,2,-0.897276293,18 G1
G_01_085,1,-1.193512002,19 G1
G_01_085,1,-1.244325677,9 G1
G_01_085,1,-0.985920163,21 G1
G_01_085,NA,NA,35 G1
G_01_085,2,-1.183434183,8 G1
G_01_085,1,-1.197482394,26 G1
G_01_085,NA,NA,32 G1
G_01_085,NA,NA,33 G1
G_01_085,1,-1.204063201,28 G1
G_01_085,NA,NA,29 G1
G_01_085,NA,NA,30 G1
G_01_085,6,1.336201652,7 G1
G_01_085,NA,NA,34 G1
G_01_085,NA,NA,31 G1
G_01_086,NA,NA,35 G1
G_01_086,2,-1.686231405,16 G1
G_01_086,1,-1.094720262,13 G1
G_01_086,2,-0.858835682,12 G1
G_01_086,2,-0.854066613,11 G1
G_01_086,6,0.230417956,1 G1
G_01_086,1,-0.967868223,14 G1
G_01_086,1,-0.687168319,10 G1
G_01_086,3,-0.163164738,15 G1
G_01_086,2,-1.183434183,8 G1
G_01_086,NA,NA,36 G1
G_01_086,1,-0.927382666,37 G1
G_01_086,1,-0.792485871,3 G1
G_01_086,1,-1.197482394,26 G1
G_01_086,NA,NA,39 G1
G_01_086,2,-0.914703356,2 G1
G_01_086,1,-1.199939917,22 G1
G_01_086,4,0.203811964,9 G1
G_01_086,5,-0.680919857,23 G1
G_01_086,1,-0.918478032,20 G1
G_01_086,1,-0.784476231,17 G1
G_01_086,1,-0.705980757,24 G1
G_01_086,NA,NA,38 G1
G_01_086,NA,NA,34 G1
G_01_086,1,-0.985920163,21 G1
G_01_086,1,-1.364067428,18 G1
G_01_086,1,-1.193512002,19 G1
G_01_086,4,0.234132702,25 G1
G_01_086,1,-1.163162358,4 G1
G_01_086,NA,NA,32 G1
G_01_086,NA,NA,33 G1
G_01_086,3,-0.585533836,42 G1
G_01_086,3,-1.151897976,7 G1
G_01_086,NA,NA,40 G1
G_01_086,NA,NA,41 G1
G_01_086,1,-0.624780663,6 G1
G_01_086,NA,NA,31 G1
G_01_086,NA,NA,29 G1
G_01_086,1,-1.098579974,5 G1
G_01_086,NA,NA,30 G1
G_01_086,5,0.76161313,27 G1
G_01_086,1,-1.204063201,28 G1
G_01_088,NA,NA,29 G1
G_01_088,3,0.624780663,6 G1
G_01_088,7,1.64925402,8 G1
G_01_088,3,0.489900356,3 G1
G_01_088,3,-1.151897976,7 G1
G_01_088,7,2.686203427,10 G1
G_01_088,6,0.919104671,16 G1
G_01_088,NA,NA,30 G1
G_01_088,6,1.169237059,9 G1
G_01_088,6,1.237860858,4 G1
G_01_088,7,1.247762548,19 G1
G_01_088,NA,NA,36 G1
G_01_088,7,1.285529041,2 G1
G_01_088,7,1.672438563,15 G1
G_01_088,6,1.462875924,5 G1
G_01_088,3,-0.163659076,28 G1
G_01_088,NA,NA,31 G1
G_01_088,3,0.189356332,17 G1
G_01_088,7,1.436679382,18 G1
G_01_088,6,1.188719587,12 G1
G_01_088,7,1.469229826,13 G1
G_01_088,NA,NA,32 G1
G_01_088,5,0.879752827,11 G1
G_01_088,7,1.727038225,27 G1
G_01_088,4,0.086745754,42 G1
G_01_088,7,1.474416078,14 G1
G_01_088,7,1.575634728,26 G1
G_01_088,7,1.433227757,37 G1
G_01_088,NA,NA,38 G1
G_01_088,NA,NA,34 G1
G_01_088,NA,NA,39 G1
G_01_088,NA,NA,40 G1
G_01_088,NA,NA,41 G1
G_01_088,NA,NA,33 G1
G_01_088,6,0.503880694,23 G1
G_01_088,6,1.719143981,24 G1
G_01_088,4,-1.207390088,1 G1
G_01_088,NA,NA,35 G1
G_01_088,4,0.459239016,20 G1
G_01_088,6,1.773416143,21 G1
G_01_088,6,1.290731563,25 G1
G_01_088,7,1.444825615,22 G1
G_01_089,7,1.285529041,2 G1
G_01_089,6,1.336201652,7 G1
G_01_089,7,1.651949606,9 G1
G_01_089,5,1.561746179,10 G1
G_01_089,6,1.457692641,11 G1
G_01_089,7,1.64925402,8 G1
G_01_089,5,1.87434199,6 G1
G_01_089,7,1.975167104,5 G1
G_01_089,NA,NA,30 G1
G_01_089,NA,NA,31 G1
G_01_089,7,1.836956065,20 G1
G_01_089,NA,NA,33 G1
G_01_089,7,1.247762548,19 G1
G_01_089,6,1.773416143,21 G1
G_01_089,NA,NA,32 G1
G_01_089,7,1.570438691,16 G1
G_01_089,7,1.718065501,4 G1
G_01_089,6,2.413479697,3 G1
G_01_089,7,2.103584523,42 G1
G_01_089,NA,NA,41 G1
G_01_089,7,1.436679382,18 G1
G_01_089,7,1.917149174,28 G1
G_01_089,NA,NA,34 G1
G_01_089,NA,NA,35 G1
G_01_089,7,1.727038225,27 G1
G_01_089,5,0.67683077,12 G1
G_01_089,2,-0.29755995,17 G1
G_01_089,6,0.230417956,1 G1
G_01_089,7,1.672438563,15 G1
G_01_089,NA,NA,38 G1
G_01_089,7,1.469229826,13 G1
G_01_089,7,1.474416078,14 G1
G_01_089,7,1.433227757,37 G1
G_01_089,6,1.719143981,24 G1
G_01_089,NA,NA,39 G1
G_01_089,NA,NA,29 G1
G_01_089,NA,NA,40 G1
G_01_089,7,1.444825615,22 G1
G_01_089,NA,NA,36 G1
G_01_089,7,1.575634728,26 G1
G_01_089,5,0.762432132,25 G1
G_01_089,6,0.503880694,23 G1
G_01_090,1,-0.792485871,3 G1
G_01_090,1,-1.098579974,5 G1
G_01_090,1,-0.624780663,6 G1
G_01_090,6,1.336201652,7 G1
G_01_090,1,-1.163162358,4 G1
G_01_090,NA,NA,29 G1
G_01_090,2,-1.257813426,42 G1
G_01_090,1,-1.354749835,2 G1
G_01_090,3,-1.034897386,16 G1
G_01_090,2,-1.183434183,8 G1
G_01_090,2,-0.622065563,15 G1
G_01_090,NA,NA,30 G1
G_01_090,2,-0.683861138,28 G1
G_01_090,NA,NA,1 G1
G_01_090,1,-1.094720262,13 G1
G_01_090,1,-1.197482394,26 G1
G_01_090,2,-0.686524512,27 G1
G_01_090,NA,NA,31 G1
G_01_090,NA,NA,35 G1
G_01_090,1,-0.967868223,14 G1
G_01_090,1,-0.705980757,24 G1
G_01_090,1,-1.432006427,11 G1
G_01_090,1,-1.3707245,12 G1
G_01_090,6,0.503880694,23 G1
G_01_090,1,-1.244325677,9 G1
G_01_090,NA,NA,41 G1
G_01_090,1,-0.927382666,37 G1
G_01_090,NA,NA,32 G1
G_01_090,NA,NA,39 G1
G_01_090,1,-0.687168319,10 G1
G_01_090,1,-1.350765589,25 G1
G_01_090,NA,NA,38 G1
G_01_090,1,-0.784476231,17 G1
G_01_090,NA,NA,40 G1
G_01_090,NA,NA,36 G1
G_01_090,1,-0.918478032,20 G1
G_01_090,1,-0.985920163,21 G1
G_01_090,NA,NA,34 G1
G_01_090,NA,NA,33 G1
G_01_090,1,-1.193512002,19 G1
G_01_090,1,-1.199939917,22 G1
G_01_090,5,0.503097112,18 G1
G_01_091,6,1.431304933,42 G1
G_01_091,1,-1.163162358,4 G1
G_01_091,1,-1.354749835,2 G1
G_01_091,1,-2.337565424,16 G1
G_01_091,2,-0.622065563,15 G1
G_01_091,NA,NA,41 G1
G_01_091,1,-0.792485871,3 G1
G_01_091,NA,NA,38 G1
G_01_091,1,-1.244325677,9 G1
G_01_091,1,-0.967868223,14 G1
G_01_091,NA,NA,30 G1
G_01_091,NA,NA,29 G1
G_01_091,1,-1.432006427,11 G1
G_01_091,1,-0.687168319,10 G1
G_01_091,NA,NA,1 G1
G_01_091,NA,NA,31 G1
G_01_091,NA,NA,32 G1
G_01_091,1,-1.3707245,12 G1
G_01_091,1,-1.204063201,28 G1
G_01_091,4,-0.322531433,7 G1
G_01_091,1,-1.749971823,8 G1
G_01_091,2,-0.822466158,25 G1
G_01_091,1,-1.094720262,13 G1
G_01_091,1,-1.169237059,27 G1
G_01_091,NA,NA,39 G1
G_01_091,1,-0.927382666,37 G1
G_01_091,1,-1.197482394,26 G1
G_01_091,1,-0.624780663,6 G1
G_01_091,1,-1.199939917,22 G1
G_01_091,6,0.503880694,23 G1
G_01_091,NA,NA,34 G1
G_01_091,NA,NA,35 G1
G_01_091,NA,NA,36 G1
G_01_091,NA,NA,40 G1
G_01_091,1,-1.193512002,19 G1
G_01_091,1,-1.098579974,5 G1
G_01_091,NA,NA,33 G1
G_01_091,3,-0.430485158,18 G1
G_01_091,1,-0.705980757,24 G1
G_01_091,1,-0.985920163,21 G1
G_01_091,1,-0.784476231,17 G1
G_01_091,1,-0.918478032,20 G1
G_01_092,1,-0.5,39 G1
G_01_092,6,0.845482561,2 G1
G_01_092,4,1.13109347,3 G1
G_01_092,7,1.975167104,5 G1
G_01_092,NA,NA,41 G1
G_01_092,NA,NA,38 G1
G_01_092,6,1.237860858,4 G1
G_01_092,NA,NA,40 G1
G_01_092,7,1.575634728,26 G1
G_01_092,7,0.949321978,1 G1
G_01_092,NA,NA,29 G1
G_01_092,4,0.301813014,11 G1
G_01_092,6,1.041904811,13 G1
G_01_092,7,1.474416078,14 G1
G_01_092,6,1.396947112,28 G1
G_01_092,NA,NA,35 G1
G_01_092,7,2.165568195,7 G1
G_01_092,6,1.08271638,8 G1
G_01_092,3,-0.585533836,42 G1
G_01_092,4,0.999517554,10 G1
G_01_092,6,1.719143981,24 G1
G_01_092,6,1.290731563,25 G1
G_01_092,7,1.433227757,37 G1
G_01_092,NA,NA,36 G1
G_01_092,2,0,6 G1
G_01_092,6,1.188719587,12 G1
G_01_092,NA,NA,30 G1
G_01_092,NA,NA,31 G1
G_01_092,5,-0.680919857,23 G1
G_01_092,NA,NA,32 G1
G_01_092,5,0.754636913,15 G1
G_01_092,5,0.686524512,9 G1
G_01_092,NA,NA,34 G1
G_01_092,4,0.676272613,17 G1
G_01_092,NA,NA,33 G1
G_01_092,4,0.278900583,27 G1
G_01_092,5,0.267770652,16 G1
G_01_092,6,1.773416143,21 G1
G_01_092,6,0.840883456,19 G1
G_01_092,1,-0.918478032,20 G1
G_01_092,7,1.444825615,22 G1
G_01_092,7,1.436679382,18 G1
G_01_093,NA,NA,31 G1
G_01_093,6,1.5,39 G1
G_01_093,4,0.086745754,42 G1
G_01_093,NA,NA,38 G1
G_01_093,3,-1.92629411,1 G1
G_01_093,NA,NA,40 G1
G_01_093,NA,NA,41 G1
G_01_093,NA,NA,30 G1
G_01_093,5,1.221548881,21 G1
G_01_093,NA,NA,32 G1
G_01_093,6,1.457692641,11 G1
G_01_093,6,1.039792687,37 G1
G_01_093,4,0.749094086,24 G1
G_01_093,7,1.444825615,22 G1
G_01_093,5,0.405436082,2 G1
G_01_093,3,0.43728893,10 G1
G_01_093,6,1.237860858,4 G1
G_01_093,NA,NA,29 G1
G_01_093,5,1.87434199,6 G1
G_01_093,3,0.489900356,3 G1
G_01_093,4,0.459239016,20 G1
G_01_093,5,0.506835109,7 G1
G_01_093,NA,NA,36 G1
G_01_093,5,0.516178739,8 G1
G_01_093,6,0.503880694,23 G1
G_01_093,NA,NA,33 G1
G_01_093,5,0.762432132,25 G1
G_01_093,5,0.876745049,28 G1
G_01_093,7,1.727038225,27 G1
G_01_093,6,0.840883456,19 G1
G_01_093,7,1.975167104,5 G1
G_01_093,NA,NA,34 G1
G_01_093,NA,NA,35 G1
G_01_093,6,1.169237059,9 G1
G_01_093,7,1.436679382,18 G1
G_01_093,6,1.188719587,12 G1
G_01_093,4,0.189076167,26 G1
G_01_093,6,1.213537738,15 G1
G_01_093,6,0.919104671,16 G1
G_01_093,3,0.189356332,17 G1
G_01_093,7,1.474416078,14 G1
G_01_093,7,1.469229826,13 G1
G_01_094,1,-0.967868223,14 G1
G_01_094,NA,NA,40 G1
G_01_094,NA,NA,41 G1
G_01_094,1,-0.792485871,3 G1
G_01_094,1,-1.098579974,5 G1
G_01_094,1,-1.354749835,2 G1
G_01_094,1,-1.350765589,25 G1
G_01_094,NA,NA,32 G1
G_01_094,2,-1.257813426,42 G1
G_01_094,1,-1.3707245,12 G1
G_01_094,1,-1.169237059,27 G1
G_01_094,1,-1.197482394,26 G1
G_01_094,1,-1.163162358,4 G1
G_01_094,NA,NA,31 G1
G_01_094,1,-0.624780663,6 G1
G_01_094,7,0.949321978,1 G1
G_01_094,1,-1.749971823,8 G1
G_01_094,1,-1.244325677,9 G1
G_01_094,NA,NA,39 G1
G_01_094,NA,NA,38 G1
G_01_094,1,-0.927382666,37 G1
G_01_094,1,-1.432006427,11 G1
G_01_094,NA,NA,30 G1
G_01_094,1,-1.094720262,13 G1
G_01_094,1,-1.204063201,28 G1
G_01_094,NA,NA,29 G1
G_01_094,NA,NA,34 G1
G_01_094,NA,NA,35 G1
G_01_094,4,-0.322531433,7 G1
G_01_094,NA,NA,33 G1
G_01_094,1,-1.080966388,15 G1
G_01_094,1,-2.337565424,16 G1
G_01_094,1,-0.687168319,10 G1
G_01_094,NA,NA,36 G1
G_01_094,1,-0.918478032,20 G1
G_01_094,1,-0.985920163,21 G1
G_01_094,1,-1.199939917,22 G1
G_01_094,7,2.137021456,17 G1
G_01_094,6,0.503880694,23 G1
G_01_094,1,-1.364067428,18 G1
G_01_094,1,-1.193512002,19 G1
G_01_094,1,-0.705980757,24 G1
G_01_095,7,0.949321978,1 G1
G_01_095,NA,NA,29 G1
G_01_095,NA,NA,40 G1
G_01_095,7,1.285529041,2 G1
G_01_095,NA,NA,38 G1
G_01_095,NA,NA,39 G1
G_01_095,5,0.950584745,5 G1
G_01_095,3,-0.240070233,13 G1
G_01_095,6,1.039792687,37 G1
G_01_095,6,0.503880694,23 G1
G_01_095,4,0.749094086,24 G1
G_01_095,5,0.876745049,28 G1
G_01_095,2,-0.822466158,25 G1
G_01_095,1,-0.792485871,3 G1
G_01_095,5,0.757656215,4 G1
G_01_095,5,0.686524512,9 G1
G_01_095,2,0,6 G1
G_01_095,5,0.563237104,22 G1
G_01_095,NA,NA,34 G1
G_01_095,NA,NA,35 G1
G_01_095,4,0.301813014,11 G1
G_01_095,6,1.188719587,12 G1
G_01_095,NA,NA,41 G1
G_01_095,3,-0.585533836,42 G1
G_01_095,NA,NA,30 G1
G_01_095,NA,NA,31 G1
G_01_095,6,1.336201652,7 G1
G_01_095,6,1.08271638,8 G1
G_01_095,NA,NA,33 G1
G_01_095,7,2.137021456,17 G1
G_01_095,1,-0.687168319,10 G1
G_01_095,NA,NA,36 G1
G_01_095,7,1.727038225,27 G1
G_01_095,NA,NA,32 G1
G_01_095,4,0.036305977,18 G1
G_01_095,5,0.651262354,26 G1
G_01_095,6,1.213537738,15 G1
G_01_095,1,-2.337565424,16 G1
G_01_095,6,1.067368694,14 G1
G_01_095,2,-0.459239016,20 G1
G_01_095,4,0.66968162,21 G1
G_01_095,7,1.247762548,19 G1
G_01_096,NA,NA,32 G1
G_01_096,NA,NA,38 G1
G_01_096,NA,NA,39 G1
G_01_096,3,-1.92629411,1 G1
G_01_096,7,1.285529041,2 G1
G_01_096,7,2.035632454,11 G1
G_01_096,NA,NA,31 G1
G_01_096,7,1.444825615,22 G1
G_01_096,6,0.503880694,23 G1
G_01_096,NA,NA,30 G1
G_01_096,7,2.686203427,10 G1
G_01_096,7,1.700608404,12 G1
G_01_096,NA,NA,40 G1
G_01_096,7,3.123903316,6 G1
G_01_096,7,3.054672811,3 G1
G_01_096,7,1.718065501,4 G1
G_01_096,NA,NA,36 G1
G_01_096,7,1.433227757,37 G1
G_01_096,7,1.64925402,8 G1
G_01_096,7,2.204168928,24 G1
G_01_096,7,1.819030993,25 G1
G_01_096,7,1.469229826,13 G1
G_01_096,NA,NA,41 G1
G_01_096,NA,NA,29 G1
G_01_096,NA,NA,33 G1
G_01_096,7,1.975167104,5 G1
G_01_096,NA,NA,34 G1
G_01_096,NA,NA,35 G1
G_01_096,7,2.325283404,21 G1
G_01_096,5,0.506835109,7 G1
G_01_096,7,1.575634728,26 G1
G_01_096,7,1.727038225,27 G1
G_01_096,7,1.651949606,9 G1
G_01_096,7,2.103584523,42 G1
G_01_096,7,1.474416078,14 G1
G_01_096,7,1.570438691,16 G1
G_01_096,7,1.917149174,28 G1
G_01_096,7,1.436679382,18 G1
G_01_096,7,1.836956065,20 G1
G_01_096,7,1.247762548,19 G1
G_01_096,7,2.137021456,17 G1
G_01_096,7,1.672438563,15 G1
G_01_097,NA,NA,38 G1
G_01_097,7,1.247762548,19 G1
G_01_097,NA,NA,36 G1
G_01_097,5,0.646357616,37 G1
G_01_097,6,1.169237059,9 G1
G_01_097,NA,NA,34 G1
G_01_097,4,0.459239016,20 G1
G_01_097,NA,NA,41 G1
G_01_097,7,1.575634728,26 G1
G_01_097,5,0.516178739,8 G1
G_01_097,NA,NA,39 G1
G_01_097,2,-0.151292757,3 G1
G_01_097,3,-0.202753072,4 G1
G_01_097,7,0.949321978,1 G1
G_01_097,6,1.462875924,5 G1
G_01_097,NA,NA,35 G1
G_01_097,NA,NA,32 G1
G_01_097,3,-1.151897976,7 G1
G_01_097,7,1.819030993,25 G1
G_01_097,5,1.221548881,21 G1
G_01_097,NA,NA,40 G1
G_01_097,5,-0.680919857,23 G1
G_01_097,NA,NA,29 G1
G_01_097,5,0.405436082,2 G1
G_01_097,5,0.76161313,27 G1
G_01_097,4,0.356542987,28 G1
G_01_097,5,1.561746179,10 G1
G_01_097,5,0.503097112,18 G1
G_01_097,NA,NA,33 G1
G_01_097,3,0.624780663,6 G1
G_01_097,5,0.754636913,15 G1
G_01_097,3,-0.585533836,42 G1
G_01_097,4,0.301813014,11 G1
G_01_097,3,-0.318351407,22 G1
G_01_097,NA,NA,31 G1
G_01_097,6,0.919104671,16 G1
G_01_097,NA,NA,30 G1
G_01_097,5,0.660321311,14 G1
G_01_097,6,1.188719587,12 G1
G_01_097,3,-0.240070233,13 G1
G_01_097,5,1.234119033,24 G1
G_01_097,4,0.676272613,17 G1
G_01_098,NA,NA,34 G1
G_01_098,3,-0.616896542,8 G1
G_01_098,1,-1.244325677,9 G1
G_01_098,1,-1.364067428,18 G1
G_01_098,NA,NA,33 G1
G_01_098,2,-0.459239016,20 G1
G_01_098,2,-0.434052902,21 G1
G_01_098,4,-0.322531433,7 G1
G_01_098,NA,NA,35 G1
G_01_098,1,-0.927382666,37 G1
G_01_098,1,-1.163162358,4 G1
G_01_098,7,0.949321978,1 G1
G_01_098,2,-0.586288795,5 G1
G_01_098,NA,NA,32 G1
G_01_098,NA,NA,31 G1
G_01_098,1,-0.624780663,6 G1
G_01_098,1,-1.350765589,25 G1
G_01_098,1,-1.199939917,22 G1
G_01_098,NA,NA,36 G1
G_01_098,2,-0.220955809,24 G1
G_01_098,4,0.086745754,42 G1
G_01_098,2,-0.914703356,2 G1
G_01_098,1,-0.792485871,3 G1
G_01_098,NA,NA,41 G1
G_01_098,1,-1.197482394,26 G1
G_01_098,1,-0.784476231,17 G1
G_01_098,1,-1.193512002,19 G1
G_01_098,NA,NA,30 G1
G_01_098,NA,NA,29 G1
G_01_098,NA,NA,38 G1
G_01_098,1,-0.5,39 G1
G_01_098,7,1.688681245,23 G1
G_01_098,2,-0.854066613,11 G1
G_01_098,1,-1.169237059,27 G1
G_01_098,1,-1.204063201,28 G1
G_01_098,NA,NA,40 G1
G_01_098,1,-1.094720262,13 G1
G_01_098,1,-0.967868223,14 G1
G_01_098,3,-1.034897386,16 G1
G_01_098,1,-1.3707245,12 G1
G_01_098,1,-0.687168319,10 G1
G_01_098,2,-0.622065563,15 G1
G_01_101,6,0.230417956,1 G1
G_01_101,4,0.295736087,15 G1
G_01_101,NA,NA,41 G1
G_01_101,6,1.067368694,14 G1
G_01_101,5,0.876745049,28 G1
G_01_101,3,-0.203811964,27 G1
G_01_101,7,1.436679382,18 G1
G_01_101,6,0.845482561,2 G1
G_01_101,6,1.113448541,26 G1
G_01_101,5,0.67683077,12 G1
G_01_101,6,1.041904811,13 G1
G_01_101,5,0.762432132,25 G1
G_01_101,5,0.879752827,11 G1
G_01_101,4,0.086745754,42 G1
G_01_101,NA,NA,40 G1
G_01_101,5,1.234119033,24 G1
G_01_101,NA,NA,38 G1
G_01_101,NA,NA,30 G1
G_01_101,NA,NA,31 G1
G_01_101,2,-0.29755995,17 G1
G_01_101,NA,NA,29 G1
G_01_101,NA,NA,34 G1
G_01_101,NA,NA,35 G1
G_01_101,NA,NA,36 G1
G_01_101,5,0.646357616,37 G1
G_01_101,5,-0.680919857,23 G1
G_01_101,7,1.247762548,19 G1
G_01_101,4,-0.383563367,16 G1
G_01_101,NA,NA,32 G1
G_01_101,NA,NA,33 G1
G_01_101,4,0.122442849,22 G1
G_01_101,2,-0.151292757,3 G1
G_01_101,6,2.123974803,10 G1
G_01_101,4,0.66968162,21 G1
G_01_101,1,-1.098579974,5 G1
G_01_101,5,0.686524512,9 G1
G_01_101,NA,NA,39 G1
G_01_101,6,1.237860858,4 G1
G_01_101,3,-1.151897976,7 G1
G_01_101,5,0.516178739,8 G1
G_01_101,6,1.377717048,20 G1
G_01_101,1,-0.624780663,6 G1
G_01_102,2,-0.667395248,13 G1
G_01_102,4,0.66968162,21 G1
G_01_102,4,0.356542987,28 G1
G_01_102,2,-0.459239016,20 G1
G_01_102,6,0.840883456,19 G1
G_01_102,4,0.036305977,18 G1
G_01_102,NA,NA,32 G1
G_01_102,NA,NA,29 G1
G_01_102,5,0.879752827,11 G1
G_01_102,4,0.164941952,12 G1
G_01_102,6,1.004031359,22 G1
G_01_102,NA,NA,33 G1
G_01_102,7,0.949321978,1 G1
G_01_102,NA,NA,30 G1
G_01_102,NA,NA,41 G1
G_01_102,7,1.433227757,37 G1
G_01_102,NA,NA,34 G1
G_01_102,7,1.688681245,23 G1
G_01_102,NA,NA,31 G1
G_01_102,5,0.76161313,27 G1
G_01_102,NA,NA,38 G1
G_01_102,1,-0.5,39 G1
G_01_102,NA,NA,40 G1
G_01_102,5,0.267770652,16 G1
G_01_102,4,0.676272613,17 G1
G_01_102,5,0.660321311,14 G1
G_01_102,6,1.213537738,15 G1
G_01_102,NA,NA,36 G1
G_01_102,3,0.264069138,24 G1
G_01_102,4,0.203811964,9 G1
G_01_102,NA,NA,35 G1
G_01_102,4,-0.050358901,8 G1
G_01_102,4,0.189076167,26 G1
G_01_102,4,0.438293565,5 G1
G_01_102,1,-0.687168319,10 G1
G_01_102,5,0.405436082,2 G1
G_01_102,2,-0.151292757,3 G1
G_01_102,3,-0.585533836,42 G1
G_01_102,5,0.506835109,7 G1
G_01_102,5,0.762432132,25 G1
